URL_OrigBrightfield_L,URL_OrigBrightfield_H,URL_OrigBrightfield,URL_OrigRNA,URL_OrigMito,URL_OrigER,URL_OrigDNA,URL_OrigAGP,Metadata_Source,Metadata_Batch,Metadata_Plate,Metadata_Well,Metadata_Site,Metadata_AbsPositionZ,Metadata_AbsTime,Metadata_BinningX,Metadata_BinningY,Metadata_ChannelID,Metadata_ChannelName,Metadata_Col,Metadata_ExposureTime,Metadata_FieldID,Metadata_ImageResolutionX,Metadata_ImageResolutionY,Metadata_ImageSizeX,Metadata_ImageSizeY,Metadata_MainEmissionWavelength,Metadata_MainExcitationWavelength,Metadata_MaxIntensity,Metadata_ObjectiveMagnification,Metadata_ObjectiveNA,Metadata_PlaneID,Metadata_PositionX,Metadata_PositionY,Metadata_PositionZ,Metadata_Row
s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c11f09p01-ch7sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c11f09p01-ch6sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c11f09p01-ch8sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c11f09p01-ch3sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c11f09p01-ch1sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c11f09p01-ch4sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c11f09p01-ch5sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c11f09p01-ch2sk1fk1fl1.tiff,source_4,2021_08_30_Batch13,BR00127145,L11,9,0.134387404,2021-09-22T04:40:47.203-04:00,2,2,5,HOECHST 33342,11,0.01,9,5.979760809567617e-07,5.979760809567617e-07,1080,1080,456,405,65535,20,1,1,0.000645814,-0.000645814,-4e-06,12
s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c12f01p01-ch7sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c12f01p01-ch6sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c12f01p01-ch8sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c12f01p01-ch3sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c12f01p01-ch1sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c12f01p01-ch4sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c12f01p01-ch5sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c12f01p01-ch2sk1fk1fl1.tiff,source_4,2021_08_30_Batch13,BR00127145,L12,1,0.134375304,2021-09-22T04:45:59.127-04:00,2,2,5,HOECHST 33342,12,0.01,1,5.979760809567617e-07,5.979760809567617e-07,1080,1080,456,405,65535,20,1,1,0.0,0.0,-4e-06,12
s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c12f02p01-ch7sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c12f02p01-ch6sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c12f02p01-ch8sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c12f02p01-ch3sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c12f02p01-ch1sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c12f02p01-ch4sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c12f02p01-ch5sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c12f02p01-ch2sk1fk1fl1.tiff,source_4,2021_08_30_Batch13,BR00127145,L12,2,0.134375602,2021-09-22T04:46:00.67-04:00,2,2,5,HOECHST 33342,12,0.01,2,5.979760809567617e-07,5.979760809567617e-07,1080,1080,456,405,65535,20,1,1,-0.000645814,0.000645814,-4e-06,12
s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c12f03p01-ch7sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c12f03p01-ch6sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c12f03p01-ch8sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c12f03p01-ch3sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c12f03p01-ch1sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c12f03p01-ch4sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c12f03p01-ch5sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c12f03p01-ch2sk1fk1fl1.tiff,source_4,2021_08_30_Batch13,BR00127145,L12,3,0.134374306,2021-09-22T04:46:02.213-04:00,2,2,5,HOECHST 33342,12,0.01,3,5.979760809567617e-07,5.979760809567617e-07,1080,1080,456,405,65535,20,1,1,0.0,0.000645814,-4e-06,12
s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c12f04p01-ch7sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c12f04p01-ch6sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c12f04p01-ch8sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c12f04p01-ch3sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c12f04p01-ch1sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c12f04p01-ch4sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c12f04p01-ch5sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c12f04p01-ch2sk1fk1fl1.tiff,source_4,2021_08_30_Batch13,BR00127145,L12,4,0.134372801,2021-09-22T04:46:03.757-04:00,2,2,5,HOECHST 33342,12,0.01,4,5.979760809567617e-07,5.979760809567617e-07,1080,1080,456,405,65535,20,1,1,0.000645814,0.000645814,-4e-06,12
s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c12f05p01-ch7sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c12f05p01-ch6sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c12f05p01-ch8sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c12f05p01-ch3sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c12f05p01-ch1sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c12f05p01-ch4sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c12f05p01-ch5sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c12f05p01-ch2sk1fk1fl1.tiff,source_4,2021_08_30_Batch13,BR00127145,L12,5,0.134374604,2021-09-22T04:46:05.303-04:00,2,2,5,HOECHST 33342,12,0.01,5,5.979760809567617e-07,5.979760809567617e-07,1080,1080,456,405,65535,20,1,1,0.000645814,0.0,-4e-06,12
s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c12f06p01-ch7sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c12f06p01-ch6sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c12f06p01-ch8sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c12f06p01-ch3sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c12f06p01-ch1sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c12f06p01-ch4sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c12f06p01-ch5sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c12f06p01-ch2sk1fk1fl1.tiff,source_4,2021_08_30_Batch13,BR00127145,L12,6,0.134376898,2021-09-22T04:46:06.847-04:00,2,2,5,HOECHST 33342,12,0.01,6,5.979760809567617e-07,5.979760809567617e-07,1080,1080,456,405,65535,20,1,1,-0.000645814,0.0,-4e-06,12
s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c12f07p01-ch7sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c12f07p01-ch6sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c12f07p01-ch8sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c12f07p01-ch3sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c12f07p01-ch1sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c12f07p01-ch4sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c12f07p01-ch5sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c12f07p01-ch2sk1fk1fl1.tiff,source_4,2021_08_30_Batch13,BR00127145,L12,7,0.134376794,2021-09-22T04:46:08.36-04:00,2,2,5,HOECHST 33342,12,0.01,7,5.979760809567617e-07,5.979760809567617e-07,1080,1080,456,405,65535,20,1,1,-0.000645814,-0.000645814,-4e-06,12
s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c12f08p01-ch7sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c12f08p01-ch6sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c12f08p01-ch8sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c12f08p01-ch3sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c12f08p01-ch1sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c12f08p01-ch4sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c12f08p01-ch5sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c12f08p01-ch2sk1fk1fl1.tiff,source_4,2021_08_30_Batch13,BR00127145,L12,8,0.134374902,2021-09-22T04:46:09.92-04:00,2,2,5,HOECHST 33342,12,0.01,8,5.979760809567617e-07,5.979760809567617e-07,1080,1080,456,405,65535,20,1,1,0.0,-0.000645814,-4e-06,12
s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c12f09p01-ch7sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c12f09p01-ch6sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c12f09p01-ch8sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c12f09p01-ch3sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c12f09p01-ch1sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c12f09p01-ch4sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c12f09p01-ch5sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c12f09p01-ch2sk1fk1fl1.tiff,source_4,2021_08_30_Batch13,BR00127145,L12,9,0.134374306,2021-09-22T04:46:11.48-04:00,2,2,5,HOECHST 33342,12,0.01,9,5.979760809567617e-07,5.979760809567617e-07,1080,1080,456,405,65535,20,1,1,0.000645814,-0.000645814,-4e-06,12
s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c13f01p01-ch7sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c13f01p01-ch6sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c13f01p01-ch8sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c13f01p01-ch3sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c13f01p01-ch1sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c13f01p01-ch4sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c13f01p01-ch5sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c13f01p01-ch2sk1fk1fl1.tiff,source_4,2021_08_30_Batch13,BR00127145,L13,1,0.134362102,2021-09-22T04:48:05.89-04:00,2,2,5,HOECHST 33342,13,0.01,1,5.979760809567617e-07,5.979760809567617e-07,1080,1080,456,405,65535,20,1,1,0.0,0.0,-4e-06,12
s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c13f02p01-ch7sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c13f02p01-ch6sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c13f02p01-ch8sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c13f02p01-ch3sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c13f02p01-ch1sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c13f02p01-ch4sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c13f02p01-ch5sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c13f02p01-ch2sk1fk1fl1.tiff,source_4,2021_08_30_Batch13,BR00127145,L13,2,0.134361699,2021-09-22T04:48:07.437-04:00,2,2,5,HOECHST 33342,13,0.01,2,5.979760809567617e-07,5.979760809567617e-07,1080,1080,456,405,65535,20,1,1,-0.000645814,0.000645814,-4e-06,12
s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c13f03p01-ch7sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c13f03p01-ch6sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c13f03p01-ch8sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c13f03p01-ch3sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c13f03p01-ch1sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c13f03p01-ch4sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c13f03p01-ch5sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c13f03p01-ch2sk1fk1fl1.tiff,source_4,2021_08_30_Batch13,BR00127145,L13,3,0.134360507,2021-09-22T04:48:08.947-04:00,2,2,5,HOECHST 33342,13,0.01,3,5.979760809567617e-07,5.979760809567617e-07,1080,1080,456,405,65535,20,1,1,0.0,0.000645814,-4e-06,12
s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c13f04p01-ch7sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c13f04p01-ch6sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c13f04p01-ch8sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c13f04p01-ch3sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c13f04p01-ch1sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c13f04p01-ch4sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c13f04p01-ch5sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c13f04p01-ch2sk1fk1fl1.tiff,source_4,2021_08_30_Batch13,BR00127145,L13,4,0.134358495,2021-09-22T04:48:10.507-04:00,2,2,5,HOECHST 33342,13,0.01,4,5.979760809567617e-07,5.979760809567617e-07,1080,1080,456,405,65535,20,1,1,0.000645814,0.000645814,-4e-06,12
s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c13f05p01-ch7sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c13f05p01-ch6sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c13f05p01-ch8sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c13f05p01-ch3sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c13f05p01-ch1sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c13f05p01-ch4sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c13f05p01-ch5sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0016-jump/source_4/images/2021_08_30_Batch13/images/BR00127145__2021-09-22T04_01_46-Measurement1/Images/r12c13f05p01-ch2sk1fk1fl1.tiff,source_4,2021_08_30_Batch13,BR00127145,L13,5,0.13436,2021-09-22T04:48:12.053-04:00,2,2,5,HOECHST 33342,13,0.01,5,5.979760809567617e-07,5.979760809567617e-07,1080,1080,456,405,65535,20,1,1,0.000645814,0.0,-4e-06,12
